param_0,execution_time
3.586394301754377,89.06031799316406
3.586394301754377,89.06031799316406
2.8429646025314903,89.06031799316406
2.8429646025314903,89.06031799316406
2.8102938953274523,89.06031799316406
2.8102938953274523,89.06031799316406
2.8102938953274523,89.06031799316406
2.8102938953274523,89.06031799316406
2.8102938953274523,89.06031799316406
2.8102938953274523,89.06031799316406
2.8102938953274523,89.06031799316406
2.8102938953274523,89.06031799316406
2.8102938953274523,89.06031799316406
2.797697767069366,89.06031799316406
2.797697767069366,89.06031799316406
2.8707665419689894,89.06031799316406
2.8707665419689894,89.06031799316406
2.8707665419689894,89.06031799316406
2.8707665419689894,89.06031799316406
2.8707665419689894,89.06031799316406
2.8707665419689894,89.06031799316406
2.8707665419689894,89.06031799316406
2.8707665419689894,89.06031799316406
2.8707665419689894,89.06031799316406
2.8707665419689894,89.06031799316406
2.8707665419689894,89.06031799316406
3.0601990760407065,89.06031799316406
3.0601990760407065,89.06031799316406
3.0601990760407065,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
3.029596545615286,89.06031799316406
2.726708994781644,89.06031799316406
2.401030872984853,89.06031799316406
2.401030872984853,89.06031799316406
2.401030872984853,89.06031799316406
2.401030872984853,89.06031799316406
2.401030872984853,89.06031799316406
2.401030872984853,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
2.488518256318327,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1211139403902504,89.06031799316406
3.1668026933261606,89.06031799316406
3.1668026933261606,89.06031799316406
3.1668026933261606,89.06031799316406
3.2640786640450146,89.06031799316406
3.2640786640450146,89.06031799316406
3.2640786640450146,89.06031799316406
3.2640786640450146,89.06031799316406
3.2640786640450146,89.06031799316406
3.2640786640450146,89.06031799316406
3.2640786640450146,89.06031799316406
3.2640786640450146,89.06031799316406
3.2640786640450146,89.06031799316406
3.2640786640450146,89.06031799316406
3.427344852891983,89.06031799316406
3.502399944536375,89.06031799316406
4.014993202071278,89.06031799316406
4.014993202071278,89.06031799316406
4.014993202071278,89.06031799316406
4.152891730205459,89.06031799316406
3.9826839074243763,89.06031799316406
3.9826839074243763,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.3220726376786294,89.06031799316406
3.020973738020588,89.06031799316406
3.2304318586297422,89.06031799316406
3.2304318586297422,89.06031799316406
3.0493629205939397,89.06031799316406
3.1920306283558935,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.5386254915946775,89.06031799316406
3.4032789039690265,89.06031799316406
3.4032789039690265,89.06031799316406
3.4032789039690265,89.06031799316406
3.198722472794755,89.06031799316406
3.040083032637394,89.06031799316406
2.9543869606062745,89.06031799316406
2.9746474819499897,89.06031799316406
2.9746474819499897,89.06031799316406
2.9746474819499897,89.06031799316406
2.9746474819499897,89.06031799316406
2.9746474819499897,89.06031799316406
2.866432636762955,89.06031799316406
2.866432636762955,89.06031799316406
3.517827346889357,89.06031799316406
3.517827346889357,89.06031799316406
2.611507241180438,89.06031799316406
2.611507241180438,89.06031799316406
2.611507241180438,89.06031799316406
3.106514569656088,89.06031799316406
